Year,Song,Artist,Failed Reason
2015,Goodnight Lover,정용화,Every channel is None or video duration is not between 60 and 600 seconds
2015,Goodnight Lover,정용화,No suitable video
2015,THE BLUE LIGHT,장우영,No suitable video
2015,It's Me,장현승,No suitable video
2015,나와,장현승,No suitable video
2015,걸어와,다이아 프로젝트,No suitable video
2015,블링블링,다이아 프로젝트,No suitable video
2015,Daydream,김성규,No suitable video
2015,COCKTAIL,장우영,No suitable video
2015,Happy Birthday,장우영,No suitable video
2015,I know your shirts,장우영,No suitable video
2015,Trauma (ft. Jeremi),은지원,No suitable video
2015,Downtown Love,주영,No suitable video
2015,고마워요 (Thank You),이민호,No suitable video
2015,Y-Shirt,소율,No suitable video
2015,"너, 내일, 로맨틱",아우라,Every channel is None or video duration is not between 60 and 600 seconds
2015,"너, 내일, 로맨틱",아우라,No suitable video
2015,미친놈 (Heartfreak) (69 Mix),아우라,Every channel is None or video duration is not between 60 and 600 seconds
2015,미친놈 (Heartfreak) (69 Mix),아우라,No suitable video
2015,THE LAST NIGHT,준호,No suitable video
2015,Supersonic (Bonus Track),정용화,No suitable video
2015,Tattoo,정용화,No suitable video
2015,Treasure,정용화,No suitable video
2015,GOD,지민,No suitable video
2015,Jacket Making Movie,최강창민,No suitable video
2015,"Admit It, You Love It",최강창민,No suitable video
2015,Gold Dust,최강창민,No suitable video
2015,Rock with U,최강창민,No suitable video
2015,道程,최강창민,No suitable video
2015,야한 농담,장현승,No suitable video
2015,걔랑 헤어져,장현승,No suitable video
2015,60 Seconds,전진,No suitable video
2015,불꽃,초아,No suitable video
2015,Take It on Home,Amber Liu,No suitable video
2015,ゆれる,AOA,No suitable video
2015,胸キュン,AOA,No suitable video
2016,그대 돌아오면 (우리의 밤은 당신의 낮보다 아름답다),소정,No suitable video
2016,Daybreak,민현,No suitable video
2016,目指せ大人女子!「ハマル・ニコル」#2,니콜,No suitable video
2016,꽃,달수빈,No suitable video
2016,Magic Spell,천둥,No suitable video
2016,Freeze,2PM,No suitable video
2016,Never,2PM,No suitable video
2016,Party Monster,2PM,No suitable video
2016,Agust D,Agust D,No suitable video
2016,Intro ; Dt sugA,Agust D,Every channel is None or video duration is not between 60 and 600 seconds
2016,Intro ; Dt sugA,Agust D,No suitable video
2016,Opening,AOA,No suitable video
2016,KINGDOM,B.A.P,[0;31mERROR:[0m unable to download video data: HTTP Error 403: Forbidden
2016,ANTHEM (2016 iKONCERT SHOWTIME TOUR IN SEOUL LIVE),B.I.,No suitable video
2016,내 곁에 서 있어줘,BTOB-BLUE,No suitable video
2016,EPILOGUE : Young Forever,BTS,Every channel is None or video duration is not between 60 and 600 seconds
2016,EPILOGUE : Young Forever,BTS,No suitable video
2016,에라 모르겠다,BIGBANG,No suitable video
2016,STAY FOREVER YOUNG,BEAST,Every channel is None or video duration is not between 60 and 600 seconds
2016,STAY FOREVER YOUNG,BEAST,No suitable video
2016,Everytime,CHEN,Every channel is None or video duration is not between 60 and 600 seconds
2016,Everytime,CHEN,No suitable video
2016,Closing Ment,EXO,No suitable video
2016,君はどこに,Block B,No suitable video
2016,We are Pirates!,Crayon Pop,No suitable video
2016,Love Is Not Over (full length edition),BTS,Every channel is None or video duration is not between 60 and 600 seconds
2016,Love Is Not Over (full length edition),BTS,No suitable video
2016,MAMA,BTS,No suitable video
2016,Take me higher,CNBLUE,No suitable video
2016,YOUTH -Jacket Making-,BTS,No suitable video
2016,YOUNG FOREVER,CNBLUE,Every channel is None or video duration is not between 60 and 600 seconds
2016,YOUNG FOREVER,CNBLUE,No suitable video
2016,Be the Light,Block B,No suitable video
2016,너 같은,Dal★Shabet,No suitable video
2016,"썸, 뭐?",Dal★Shabet,Every channel is None or video duration is not between 60 and 600 seconds
2016,"썸, 뭐?",Dal★Shabet,No suitable video
2016,Coming Over,EXO,Every channel is None or video duration is not between 60 and 600 seconds
2016,Coming Over,EXO,No suitable video
2016,속마음 (Ya Heart),Dal★Shabet,Every channel is None or video duration is not between 60 and 600 seconds
2016,속마음 (Ya Heart),Dal★Shabet,No suitable video
2016,FLY BOY,Dal★Shabet,Every channel is None or video duration is not between 60 and 600 seconds
2016,FLY BOY,Dal★Shabet,No suitable video
2016,L.I.E,EXID,No suitable video
2016,Love Couple,Crayon Pop,No suitable video
2016,They Never Know,EXO,Every channel is None or video duration is not between 60 and 600 seconds
2016,They Never Know,EXO,No suitable video
2016,주머니 속 편지,GFRIEND,No suitable video
2016,Intro Exo'luXion,EXO,No suitable video
2016,Ment,EXO,No suitable video
2016,Never Stop,GOT7,Every channel is None or video duration is not between 60 and 600 seconds
2016,Never Stop,GOT7,No suitable video
2016,우리 둘 (Runnin'),HENRY,No suitable video
2016,I.B.I,I.B.I,Every channel is None or video duration is not between 60 and 600 seconds
2016,I.B.I,I.B.I,No suitable video
2016,YOU & I 中文字幕MV,IU,No suitable video
2016,Daydream (Sung Kyu solo),INFINITE,No suitable video
2016,안봐도 비디오,LEE HI,No suitable video
2016,只有我不知道的事 中文字幕MV,IU,No suitable video
2016,그럴 때면 (도균 Solo),HISTORY,No suitable video
2016,YOUNG FOREVER,JUN. K,Every channel is None or video duration is not between 60 and 600 seconds
2016,YOUNG FOREVER,JUN. K,No suitable video
2016,파도타기,JUN. K,No suitable video
2016,너무너무너무,I.O.I,Every channel is None or video duration is not between 60 and 600 seconds
2016,너무너무너무,I.O.I,No suitable video
2016,태풍 (The Eye),INFINITE,No suitable video
2016,스쳐 간다,LEE HI,No suitable video
2016,phone call,JUN. K,No suitable video
2016,U and Me,M.I.L.K.,No suitable video
2016,Whips,LUCAS,No suitable video
2016,No DAP (Feat. No Dae-geon (Bursters),M&D,Every channel is None or video duration is not between 60 and 600 seconds
2016,No DAP (Feat. No Dae-geon (Bursters),M&D,No suitable video
2016,BEAUTIFUL,Kei,No suitable video
2016,High Heels MV 日本語版,CLC,"[0;31mERROR:[0m [download] Got error: 49152 bytes read, 53703 more expected"
2016,바나나쉐이크 (Banana Shake),M&D,No suitable video
2016,Golden Hour,NCT,Every channel is None or video duration is not between 60 and 600 seconds
2016,Golden Hour,NCT,No suitable video
2016,Endless Summer,N.Flying,No suitable video
2016,Closure,NCT,No suitable video
2016,Adore U 中文字幕音樂錄影帶,SEVENTEEN,No suitable video
2016,15초 후,ONEWE,No suitable video
2016,Farewell,PENIEL,Every channel is None or video duration is not between 60 and 600 seconds
2016,Farewell,PENIEL,No suitable video
2016,Where Should I Go,RAVI,No suitable video
2016,Love Paint (every afternoon),NU'EST,Every channel is None or video duration is not between 60 and 600 seconds
2016,Love Paint (every afternoon),NU'EST,No suitable video
2016,Eternity Love,SE7EN,No suitable video
2016,Love Mystery,SE7EN,No suitable video
2016,Love Letter 中文字幕音樂錄影帶,SEVENTEEN,No suitable video
2016,감이 오지,PENTAGON,No suitable video
2016,웃음꽃,SEVENTEEN,No suitable video
2016,GIVE IT TO ME,SE7EN,No suitable video
2016,Sniffin' my ambition (B-Mix),SUPERBEE,No suitable video
2016,아주 NICE,SEVENTEEN,Every channel is None or video duration is not between 60 and 600 seconds
2016,아주 NICE,SEVENTEEN,No suitable video
2016,Pretty U 中文字幕音樂錄影帶,SEVENTEEN,No suitable video
2016,非常 NICE 中文字幕音樂錄影帶,SEVENTEEN,No suitable video
2016,Inside of 「さよならひとり」,TAEMIN,No suitable video
2016,로맨스는 끝났다,VIXX,No suitable video
2016,TIGER,TAEMIN,No suitable video
2016,世界で一番愛した人,TAEMIN,No suitable video
2016,さよならひとり,TAEMIN,No suitable video
2016,In My Dreams (꿈에),Solar,No suitable video
2016,후애,김동완,No suitable video
2016,VIXX 2016 CONCEPTION Character Trailer RAVI,VIXX,No suitable video
2016,Special Interview for Thai Fans,TWICE,No suitable video
2016,WAIT FOR ME,iKON,No suitable video
2016,가위 바위 보,미료,No suitable video
2016,잉여의 하루,미료,No suitable video
2016,반딧불이의 숲,가인,No suitable video
2016,Everyday,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Everyday,남우현,No suitable video
2016,임이 오는 소리,가인,No suitable video
2016,Love Actually,김동완,No suitable video
2016,오래된 연인들,VROMANCE,No suitable video
2016,끄덕끄덕,남우현,No suitable video
2016,Track 13,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 13,남우현,No suitable video
2016,Track 14,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 14,남우현,No suitable video
2016,Track 15,남우현,No suitable video
2016,Track 18,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 18,남우현,No suitable video
2016,Memories,니콜,No suitable video
2016,Track 21,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 21,남우현,No suitable video
2016,Track 22,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 22,남우현,No suitable video
2016,비밀,가인,No suitable video
2016,Track 23,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 23,남우현,No suitable video
2016,Nothing,달수빈,No suitable video
2016,아무일 없었다는 듯,휘성,No suitable video
2016,봐,민아,No suitable video
2016,이 곳,달수빈,No suitable video
2016,Track 08,남우현,No suitable video
2016,Track 09,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 09,남우현,No suitable video
2016,Track 12,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 12,남우현,No suitable video
2016,Ain't Got Nobody,미료,No suitable video
2016,Track 16,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 16,남우현,No suitable video
2016,Track 17,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 17,남우현,No suitable video
2016,돈벌이,미료,No suitable video
2016,I.M.,미료,No suitable video
2016,Track 20,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 20,남우현,No suitable video
2016,Track 07,남우현,No suitable video
2016,Track 24,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 24,남우현,No suitable video
2016,Track 25,남우현,Every channel is None or video duration is not between 60 and 600 seconds
2016,Track 25,남우현,No suitable video
2016,Track 10,남우현,No suitable video
2016,Instant love,준호,Every channel is None or video duration is not between 60 and 600 seconds
2016,Instant love,준호,No suitable video
2016,RUNWAY,AOA,No suitable video
2016,Look at Me,천둥,No suitable video
2016,Amazing Grace,윤아,No suitable video
2016,연극이 끝난 후,이창섭,No suitable video
2016,Sign,천둥,No suitable video
2016,You O'clock,제아,No suitable video
2016,제껴,휘성,No suitable video
2016,얼마짜리 사랑,휘성,No suitable video
2016,친구로 남아줄게,휘성,No suitable video
2017,二人だけ,장우영,No suitable video
2017,波,장우영,No suitable video
2017,니가 뭔데,이기광,No suitable video
2017,오해해,이기광,No suitable video
2017,Lost & Found,태일,No suitable video
2017,Look at Me Now,이기광,No suitable video
2017,Prequel,소나무,No suitable video
2017,꿈,이기광,No suitable video
2017,Trick,이기광,No suitable video
2017,With You,진호,No suitable video
2017,잠 못 드는 밤에,진호,No suitable video
2017,Candy,준호,No suitable video
2017,어제 오늘 그리고 (내 친구 로봇덕후),천둥,No suitable video
2017,MORE,장우영,No suitable video
2017,Party Shots,장우영,No suitable video
2017,Whenever Wherever Whatever (feat. 키노),진호,No suitable video
2017,White snake,이효리,No suitable video
2017,변하지않는건,이효리,No suitable video
2017,바다를 나는 거북이,정세운,No suitable video
2017,오해는 마,정세운,No suitable video
2017,AND END,장우영,No suitable video
2017,Chill OUT,장우영,No suitable video
2017,Formula,장우영,No suitable video
2017,좋니,진호,No suitable video
2017,Going Going,장우영,No suitable video
2017,I CAN'T BREATHE,장우영,No suitable video
2017,LAZY DAY,장우영,No suitable video
2017,STAND BY ME,장우영,No suitable video
2017,まだ僕は…,장우영,No suitable video
2017,Seoul,이효리,Every channel is None or video duration is not between 60 and 600 seconds
2017,Seoul,이효리,No suitable video
2017,Paradise,B-Bomb,No suitable video
2017,핑 (Never End),BOYFRIEND,Every channel is None or video duration is not between 60 and 600 seconds
2017,핑 (Never End),BOYFRIEND,No suitable video
2017,Every Minute,ASTRO,No suitable video
2017,MAKING MOVIE,BLACKPINK,Every channel is None or video duration is not between 60 and 600 seconds
2017,MAKING MOVIE,BLACKPINK,No suitable video
2017,DNA,BTS,No suitable video
2017,A Supplementary Story : You Never Walk Alone,BTS,Every channel is None or video duration is not between 60 and 600 seconds
2017,A Supplementary Story : You Never Walk Alone,BTS,No suitable video
2017,"Right Here, Right Everywhere",BoA,No suitable video
2017,Forever,EXO,Every channel is None or video duration is not between 60 and 600 seconds
2017,Forever,EXO,No suitable video
2017,놀래!,DAY6,Every channel is None or video duration is not between 60 and 600 seconds
2017,놀래!,DAY6,No suitable video
2017,Lucky Strike,DREAMCATCHER,No suitable video
2017,Starting Over,CNBLUE,Every channel is None or video duration is not between 60 and 600 seconds
2017,Starting Over,CNBLUE,No suitable video
2017,EXO Keep on Dancing,EXO,No suitable video
2017,Never Ever,GOT7,Every channel is None or video duration is not between 60 and 600 seconds
2017,Never Ever,GOT7,No suitable video
2017,전야 (前夜) (The Eve),EXO,No suitable video
2017,Universe,EXO,Every channel is None or video duration is not between 60 and 600 seconds
2017,Universe,EXO,No suitable video
2017,Off Shot Movie,EXO-CBX,No suitable video
2017,여름비 (SUMMER RAIN),GFRIEND,No suitable video
2017,다무,FTISLAND,No suitable video
2017,반하겠어,HONEYST,No suitable video
2017,この胸に,GOT7,No suitable video
2017,매일 그대와,IU,No suitable video
2017,팔레트,IU,Every channel is None or video duration is not between 60 and 600 seconds
2017,팔레트,IU,No suitable video
2017,11월부터 2월까지,JUN. K,No suitable video
2017,Someone to Love,HONEYST,No suitable video
2017,사랑 좀 하고 싶어 (Real Love),HENRY,No suitable video
2017,나란 책 (Read Me),HA:TFELT,No suitable video
2017,"지금, 우리",Lovelyz,No suitable video
2017,We Don't Talk Anymore,Jung Kook,No suitable video
2017,나의 연인,Lovelyz,No suitable video
2017,MIX & MATCH,MELODYDAY,No suitable video
2017,I'm ready,MAP6,No suitable video
2017,When You Feel Good,M.I.L.K.,No suitable video
2017,SHINE FOREVER,MONSTA X,Every channel is None or video duration is not between 60 and 600 seconds
2017,SHINE FOREVER,MONSTA X,No suitable video
2017,Give In,NCT,No suitable video
2017,Over n Over,PRISTIN,Every channel is None or video duration is not between 60 and 600 seconds
2017,Over n Over,PRISTIN,No suitable video
2017,Trigger the Fever,NCT DREAM,Every channel is None or video duration is not between 60 and 600 seconds
2017,Trigger the Fever,NCT DREAM,No suitable video
2017,Now or Never,MONSTA X,Every channel is None or video duration is not between 60 and 600 seconds
2017,Now or Never,MONSTA X,No suitable video
2017,MEN'z NIGHT,P.O,No suitable video
2017,소중한 약속 (To Universe),PENTAGON,Every channel is None or video duration is not between 60 and 600 seconds
2017,소중한 약속 (To Universe),PENTAGON,No suitable video
2017,Happily Ever After,Red Velvet,Every channel is None or video duration is not between 60 and 600 seconds
2017,Happily Ever After,Red Velvet,No suitable video
2017,밥 영화 카페,Raina,No suitable video
2017,맡겨줘,Raina,No suitable video
2017,그날까지,SECHSKIES,No suitable video
2017,오솔레미오 (O sole mio),SF9,No suitable video
2017,아프지마요,SECHSKIES,Every channel is None or video duration is not between 60 and 600 seconds
2017,아프지마요,SECHSKIES,No suitable video
2017,最好的礼物 (《최고의 선물》中文版),RAIN,Every channel is None or video duration is not between 60 and 600 seconds
2017,最好的礼物 (《최고의 선물》中文版),RAIN,No suitable video
2017,현기증 (VERTIGO),SECHSKIES,No suitable video
2017,뻔한 이별,SOYOU,No suitable video
2017,REALLY REALLY,SU A,No suitable video
2017,Easy Love,SF9,No suitable video
2017,SUPER JUNIOR-D&E ~Special comment!!~,SUPER JUNIOR-D&E,No suitable video
2017,Do It Baby,TAEMIN,No suitable video
2017,DOOR,TAEMIN,No suitable video
2017,11:11,SIYEON,No suitable video
2017,Beautiful,SIYEON,No suitable video
2017,낮에 뜨는 별,SUHO,No suitable video
2017,행복을 주는 사람,Solar,No suitable video
2017,Intro,THE BOYZ,No suitable video
2017,Cover Up,TAEYEON,Every channel is None or video duration is not between 60 and 600 seconds
2017,Cover Up,TAEYEON,No suitable video
2017,DARLING,TAEYANG,No suitable video
2017,Greedy,TWICE,No suitable video
2017,소년 (Boy),THE BOYZ,No suitable video
2017,トライ・エヴリシング,U-KISS,No suitable video
2017,Feeling,VIXX LR,No suitable video
2017,Dear Friends,강대성,No suitable video
2017,Intro (君へ),강대성,No suitable video
2017,The sign,강대성,No suitable video
2017,Pray,가인,No suitable video
2017,Anymore,강대성,No suitable video
2017,Inspirations,myunDo,No suitable video
2017,Kiss or Kill,가인,No suitable video
2017,헤어지긴 한 걸까,김동완,No suitable video
2017,近未来,강대성,No suitable video
2017,성냥팔이 소녀 (The Little Match Girl),백아연,No suitable video
2017,"안녕, 봄",김규종,No suitable video
2017,あ・ぜ・ちょ!,강대성,No suitable video
2017,そばにいてよ,강대성,No suitable video
2017,"소년, 소녀",남태현,No suitable video
2017,우아한 세계,문문,No suitable video
2017,넘어져라,백아연,No suitable video
2017,Roach (Feat. 홍이슬),문문,No suitable video
2017,"열기구 (Feat. Hizy, Boring)",문문,No suitable video
2017,비야내려,이효리,No suitable video
2017,ハルカゼメロディ,강대성,No suitable video
2017,아침,문문,No suitable video
2017,笑顔の行方,강대성,No suitable video
2017,앙고라,문문,No suitable video
2017,Unknown track,이효리,No suitable video
2017,One,이기광,No suitable video
2017,Love me,이효리,No suitable video
2017,Only U,이기광,No suitable video
2017,그때로 (At the Time),예성,No suitable video
2017,Talk About U,소나무,No suitable video
2017,자꾸자꾸,소나무,No suitable video
2017,Not Anymore,정용화,No suitable video
2017,Fly (번지점프),예성,No suitable video
2017,그대로일까 (Feat. 헤이즈),용준형,No suitable video
2017,ICE CHU,오구오구,No suitable video
2017,오렌지 카푸치노,소나무,No suitable video
2017,Diamond,준호,No suitable video
2017,言葉にできない,진호,No suitable video
2017,야생화,진호,No suitable video
2017,I Think of You,진호,No suitable video
2017,너에게 닿기를 (靠近你的心),우주소녀,No suitable video
2017,Attention,진호,No suitable video
2017,Forthenight (feat. SORN of CLC),진호,No suitable video
2018,a-nation 2017,BLACKPINK,No suitable video
2017,Ice Cream,준호,No suitable video
2018,DDU-DU DDU-DU,BLACKPINK,No suitable video
2018,IceBreaker,BTOB,No suitable video
2018,Forever Young,BLACKPINK,Every channel is None or video duration is not between 60 and 600 seconds
2018,Forever Young,BLACKPINK,No suitable video
2018,"1, 2, 3",BTOB,No suitable video
2018,떠나지마요,Block B,No suitable video
2018,달려! (Relay) (애니메이션 '런닝맨 시즌2' 엔딩곡),(G)I‐DLE,Every channel is None or video duration is not between 60 and 600 seconds
2018,달려! (Relay) (애니메이션 '런닝맨 시즌2' 엔딩곡),(G)I‐DLE,No suitable video
2018,Lost & Found,Block B,No suitable video
2018,EVERYBODY KNOWS,BoA,Every channel is None or video duration is not between 60 and 600 seconds
2018,EVERYBODY KNOWS,BoA,No suitable video
2018,Everybody Rock!,DAY6,Every channel is None or video duration is not between 60 and 600 seconds
2018,Everybody Rock!,DAY6,No suitable video
2018,자~엉덩이,EXID,No suitable video
2018,Jaket Making Movie,EXO,No suitable video
2018,a-nation 2017,EXO-CBX,No suitable video
2018,Free Showcase “Colorful BoX”,EXO-CBX,No suitable video
2018,JACKET - Off Shot Movie -,EXO-CBX,No suitable video
2018,GAME,FTISLAND,No suitable video
2018,Golden,FTISLAND,No suitable video
2018,トキヲコエテ (ROUGH),GFRIEND,No suitable video
2018,今日から私たちは (Me gustas tu),GFRIEND,No suitable video
2018,Genie,Golden Child,No suitable video
2018,Fat Donkey,Hyolyn,No suitable video
2018,Unravel,Hyolyn,No suitable video
2018,Funco,Hyolyn,No suitable video
2018,中文字幕 <Palette> 巡演現場演出影像 這一刻 & Jam Jam,IU,Every channel is None or video duration is not between 60 and 600 seconds
2018,中文字幕 <Palette> 巡演現場演出影像 這一刻 & Jam Jam,IU,No suitable video
2018,夜信 (Through the Night) 中文字幕音樂錄影帶,IU,No suitable video
2018,꿈을 꾸는 동안 (夢を見ている間),IZ*ONE,No suitable video
2018,Trouble Maker,JI U,No suitable video
2018,강백호 (Kang Baek-ho),JOOHONEY,No suitable video
2018,해야해 (Should I Do),JOOHONEY,No suitable video
2018,Runaway,JOOHONEY,No suitable video
2018,Switch Me,JUN. K,No suitable video
2018,なぜ,JUN. K,No suitable video
2018,心のままに,JUN. K,No suitable video
2018,私たちの別れた話 (Duet with May J.),JUN. K,No suitable video
2018,OUTRO,Jay B,No suitable video
2018,Forever Yours,KEY,Every channel is None or video duration is not between 60 and 600 seconds
2018,Forever Yours,KEY,No suitable video
2018,Cover Girl,LEO,Every channel is None or video duration is not between 60 and 600 seconds
2018,Cover Girl,LEO,No suitable video
2018,治癒 (치유),Lovelyz,No suitable video
2018,지금 이대로 (NC 피버뮤직),Lovelyz,No suitable video
2018,봄타,MAMAMOO,No suitable video
2018,베리베리,MOMOLAND,No suitable video
2018,Regular,NCT 127,No suitable video
2018,BOSS,NCT U,No suitable video
2018,Umbrella,Nichkhun,No suitable video
2018,バナナが食べれないサル,OH MY GIRL BANHANA,No suitable video
2018,惚れたんじゃない,OH MY GIRL BANHANA,No suitable video
2018,forever rain,RM,No suitable video
2018,everythingoes,RM,No suitable video
2018,Red Radio,Red Velvet,No suitable video
2018,《The Perfect Red Velvet》 Character Trailer - IRENE,Red Velvet,Every channel is None or video duration is not between 60 and 600 seconds
2018,《The Perfect Red Velvet》 Character Trailer - IRENE,Red Velvet,No suitable video
2018,《The Perfect Red Velvet》 Character Trailer - JOY,Red Velvet,Every channel is None or video duration is not between 60 and 600 seconds
2018,《The Perfect Red Velvet》 Character Trailer - JOY,Red Velvet,No suitable video
2018,《The Perfect Red Velvet》 Character Trailer - WENDY,Red Velvet,Every channel is None or video duration is not between 60 and 600 seconds
2018,《The Perfect Red Velvet》 Character Trailer - WENDY,Red Velvet,No suitable video
2018,《The Perfect Red Velvet》 Character Trailer - SEULGI,Red Velvet,No suitable video
2018,《The Perfect Red Velvet》 Character Trailer - YERI,Red Velvet,Every channel is None or video duration is not between 60 and 600 seconds
2018,《The Perfect Red Velvet》 Character Trailer - YERI,Red Velvet,No suitable video
2018,《The Perfect Red Velvet》 Cover Making (Chinese subtitled),Red Velvet,Every channel is None or video duration is not between 60 and 600 seconds
2018,《The Perfect Red Velvet》 Cover Making (Chinese subtitled),Red Velvet,No suitable video
2018,Holiday,SEVENTEEN,No suitable video
2018,Never Say Goodbye,SF9,Every channel is None or video duration is not between 60 and 600 seconds
2018,Never Say Goodbye,SF9,No suitable video
2018,Now or Never,SF9,Every channel is None or video duration is not between 60 and 600 seconds
2018,Now or Never,SF9,No suitable video
2018,질렀어,SF9,No suitable video
2018,Every Time,SHINee,Every channel is None or video duration is not between 60 and 600 seconds
2018,Every Time,SHINee,No suitable video
2018,Faded,SIYEON,No suitable video
2018,もっとぎゅっと,SUPER JUNIOR-D&E,No suitable video
2018,Epilogue (CD only),SUPERBEE,No suitable video
2018,극야 (極夜),Soulights,No suitable video
2018,District 9,Stray Kids,No suitable video
2018,I am NOT (trailer),Stray Kids,No suitable video
2018,Mixtape#1,Stray Kids,Every channel is None or video duration is not between 60 and 600 seconds
2018,Mixtape#1,Stray Kids,No suitable video
2018,HOLIDAY,Suzy,No suitable video
2018,4EVER,THE BOYZ,Every channel is None or video duration is not between 60 and 600 seconds
2018,4EVER,THE BOYZ,No suitable video
2018,TWICE Hidden Film,TWICE,No suitable video
2018,올해 제일 잘한 일,TWICE,No suitable video
2018,Over My Skin,Tiffany Young,Every channel is None or video duration is not between 60 and 600 seconds
2018,Over My Skin,Tiffany Young,No suitable video
2018,Super Special,VERIVERY,Every channel is None or video duration is not between 60 and 600 seconds
2018,Super Special,VERIVERY,No suitable video
2018,도원경,VIXX,No suitable video
2018,EVERYDAY,WINNER,Every channel is None or video duration is not between 60 and 600 seconds
2018,EVERYDAY,WINNER,No suitable video
2018,HAVE A GOOD DAY,WINNER,No suitable video
2018,Boomerang (부메랑),Wanna One,No suitable video
2018,약속해요 (I.P.U.),Wanna One,No suitable video
2018,Always Find You,YURI,No suitable video
2018,CLOVER,fromis_9,Every channel is None or video duration is not between 60 and 600 seconds
2018,CLOVER,fromis_9,No suitable video
2018,EVERYTHING,iKON,Every channel is None or video duration is not between 60 and 600 seconds
2018,EVERYTHING,iKON,No suitable video
2018,Hope World,j‐hope,No suitable video
2018,Fire,myunDo,No suitable video
2018,녹는 중,김규종,No suitable video
2018,봄 TO 겨울,김규종,No suitable video
2018,Moonlight,김보형,No suitable video
2018,What Did He Say,미료,No suitable video
2018,Yellow,미료,No suitable video
2018,Gran Canaria,미료,No suitable video
2018,Death of Mother,민서,No suitable video
2018,Ghost Ship,민서,No suitable video
2018,이상한 애,민서,No suitable video
2018,INSTANT,박경,Every channel is None or video duration is not between 60 and 600 seconds
2018,INSTANT,박경,No suitable video
2018,It's You,양요섭,No suitable video
2018,마음,양요섭,No suitable video
2018,소리없이 운다,양요섭,No suitable video
2018,양요섭,양요섭,No suitable video
2018,오늘 하루,양요섭,No suitable video
2018,위로,양요섭,No suitable video
2018,소주한잔,용준형,No suitable video
2018,퍼즐 (Puzzle),유노윤호,No suitable video
2018,Game Over,유빈,Every channel is None or video duration is not between 60 and 600 seconds
2018,Game Over,유빈,No suitable video
2018,봄이 오면,유선호,No suitable video
2018,Still Love you,유회승,No suitable video
2018,This Love,이진솔,No suitable video
2018,Ever,이창섭,Every channel is None or video duration is not between 60 and 600 seconds
2018,Ever,이창섭,No suitable video
2018,Gone,이창섭,Every channel is None or video duration is not between 60 and 600 seconds
2018,Gone,이창섭,No suitable video
2018,틈,이창섭,No suitable video
2018,맘껏,장우영,No suitable video
2018,I like,장우영,No suitable video
2018,얘들아,장우영,No suitable video
2018,No Better Than This,정세운,No suitable video
2018,불꽃놀이 (Fireworks),정용화,No suitable video
2018,얘기 좀 해요,정일훈,No suitable video
2018,한걸음,조권,No suitable video
2018,時間を超えて,준호,No suitable video
2018,Hey,지민,Every channel is None or video duration is not between 60 and 600 seconds
2018,Hey,지민,No suitable video
2018,Closer,최강창민,No suitable video
2018,Later,태일,No suitable video
2018,잘 있어요,태일,No suitable video
2018,どうせ忘れるだろう,준호,No suitable video
2018,This Stop Is,후이,No suitable video
2019,[untitled],이달의 소녀,No suitable video
2019,"HALA HALA (Hearts Awakened, Live Alive)",ATEEZ,No suitable video
2019,HALA HALA (Traditional Treatment Mix),ATEEZ,Every channel is None or video duration is not between 60 and 600 seconds
2019,HALA HALA (Traditional Treatment Mix),ATEEZ,No suitable video
2019,"Hearts Awakened, Live Alive (Expression Revisited)",ATEEZ,Every channel is None or video duration is not between 60 and 600 seconds
2019,"Hearts Awakened, Live Alive (Expression Revisited)",ATEEZ,No suitable video
2019,Wish (석진 테마),BTS,No suitable video
2019,Too Busy,BOY STORY,No suitable video
2019,그댄 모르죠 (You never know),CHEN,Every channel is None or video duration is not between 60 and 600 seconds
2019,그댄 모르죠 (You never know),CHEN,No suitable video
2019,スキだよ -MY LOVE-,BoA,No suitable video
2019,Flying (태형 테마),BTS,No suitable video
2019,また一人になった,DREAMCATCHER,No suitable video
2019,Cover,DAY6,Every channel is None or video duration is not between 60 and 600 seconds
2019,Cover,DAY6,No suitable video
2019,FAST,CHUNG HA,No suitable video
2019,Adios,EVERGLOW,Every channel is None or video duration is not between 60 and 600 seconds
2019,Adios,EVERGLOW,No suitable video
2019,Bon Bon Chocolat,EVERGLOW,Every channel is None or video duration is not between 60 and 600 seconds
2019,Bon Bon Chocolat,EVERGLOW,No suitable video
2019,TOP OF THE WORLD,GFRIEND,No suitable video
2019,Now or Never,GOT7,Every channel is None or video duration is not between 60 and 600 seconds
2019,Now or Never,GOT7,No suitable video
2019,"GFRIEND spring tour 2019 ""BLOOM"" LIVE DIGEST",GFRIEND,No suitable video
